
64	['O', 'B-Action', 'O', 'O', 'B-Action', 'O', 'B-Concept', 'B-Action', 'O', 'O', 'B-Action', 'O']	['el', 'tratamiento', 'para', 'la', 'pérdida', 'del', 'cabello', 'depende', 'de', 'las', 'causas', '.']
65	['O', 'B-Concept', 'O', 'O', 'O', 'B-Concept', 'O', 'B-Action', 'O', 'B-Concept', 'O']	['el', 'tratamiento', 'suele', 'incluir', 'una', 'cirugía', 'para', 'implantar', 'una', 'derivación', '.']
66	['O', 'B-Reference', 'B-Concept', 'O', 'O', 'B-Concept', 'O', 'O', 'B-Concept', 'I-Concept', 'I-Concept', 'O', 'O', 'O', 'B-Concept', 'I-Concept', 'O', 'B-Predicate', 'O', 'O', 'O', 'O', 'B-Concept', 'O', 'B-Concept', 'O']	['por', 'ese', 'motivo', ',', 'la', 'salud', 'de', 'las', 'personas', 'sin', 'techo', 'que', 'viven', 'en', 'estados', 'unidos', 'es', 'peor', 'que', 'la', 'de', 'la', 'población', 'en', 'general', '.']
67	['O', 'B-Concept', 'B-Action', 'O', 'B-Concept', 'B-Concept', 'O', 'O', 'O', 'B-Concept', 'B-Action', 'O', 'B-Concept', 'O']	['la', 'cirugía', 'crea', 'un', 'nuevo', 'camino', 'para', 'que', 'la', 'sangre', 'llegue', 'al', 'corazón', '.']
68	['O', 'B-Action', 'B-Concept', 'O', 'B-Concept', 'O', 'B-Concept', 'O']	['la', 'esterilización', 'adecuada', 'del', 'equipo', 'es', 'importante', '.']
69	['O', 'B-Concept', 'O', 'B-Action', 'O', 'B-Concept', 'O', 'B-Action', 'O', 'B-Concept', 'B-Concept', 'O', 'B-Concept', 'O']	['las', 'complicaciones', 'del', 'trasplante', 'de', 'pulmón', 'incluyen', 'rechazo', 'del', 'pulmón', 'trasplantado', 'e', 'infecciones', '.']
70	['O', 'O', 'O', 'B-Concept', 'I-Concept', 'O', 'B-Action', 'O', 'O', 'B-Concept', 'O']	['si', 'tiene', 'una', 'hemorragia', 'rectal', 'debe', 'consultar', 'a', 'un', 'médico', '.']
71	['B-Reference', 'B-Reference', 'B-Action', 'O', 'B-Action', 'O', 'B-Action', 'O']	['usted', 'la', 'mueve', 'cuando', 'habla', 'o', 'mastica', '.']
72	['B-Concept', 'I-Concept', 'O', 'O', 'B-Action', 'B-Concept', 'O', 'O', 'B-Concept', 'O', 'B-Action', 'O', 'B-Concept', 'I-Concept', 'O', 'B-Concept', 'O', 'B-Concept', 'I-Concept', 'O', 'O', 'B-Concept', 'B-Concept', 'O', 'B-Predicate', 'B-Concept', 'O', 'B-Concept', 'B-Concept', 'O']	['si', 'su', 'sistema', 'urinario', 'funciona', 'normalmente', ',', 'su', 'vejiga', 'puede', 'almacenar', 'hasta', '16', 'onzas', '(', '177cc', 'o', 'dos', 'tazas', ')', 'de', 'orina', 'cómodamente', 'por', 'entre', 'dos', 'a', 'cinco', 'horas', '.']
73	['O', 'O', 'O', 'O', 'O', 'B-Action', 'O', 'O', 'B-Concept', 'O', 'O', 'B-Concept', 'O', 'B-Concept', 'B-Action', 'O']	['pero', 'no', 'hay', 'manera', 'de', 'evitarlo', ':', 'cuando', 'envejecemos', ',', 'nuestros', 'cuerpos', 'y', 'mentes', 'cambian', '.']
74	['O', 'B-Action', 'O', 'O', 'B-Concept', 'O', 'O', 'B-Action', 'O', 'B-Action', 'O', 'B-Concept', 'I-Concept', 'O', 'B-Concept', 'B-Concept', 'O']	['algunos', 'problemas', 'de', 'la', 'sangre', 'pueden', 'incluir', 'problemas', 'de', 'coagulación', ',', 'coágulos', 'sanguíneos', 'y', 'desórdenes', 'plaquetarios', '.']
75	['O', 'B-Concept', 'O', 'O', 'B-Action', 'B-Reference', 'B-Concept', 'O']	['los', 'científicos', 'todavía', 'no', 'conocen', 'la', 'causa', '.']
76	['O', 'B-Concept', 'I-Concept', 'B-Action', 'O', 'B-Predicate', 'O', 'B-Concept', 'O', 'O', 'B-Concept', 'B-Predicate', 'O', 'B-Concept', 'O', 'O', 'B-Concept', 'I-Concept', 'O', 'O', 'B-Predicate', 'O', 'B-Concept', 'O']	['los', 'nervios', 'periféricos', 'conducen', 'las', 'señales', 'de', 'movimiento', 'y', 'de', 'sensaciones', 'entre', 'el', 'cerebro', ',', 'la', 'médula', 'espinal', 'y', 'el', 'resto', 'del', 'cuerpo', '.']
77	['O', 'B-Concept', 'B-Predicate', 'O', 'B-Concept', 'O', 'B-Action', 'O', 'B-Action', 'O', 'B-Action', 'O', 'B-Reference', 'B-Concept', 'O', 'O', 'B-Concept', 'B-Concept', 'O']	['las', 'vacunas', 'contra', 'el', 'vph', 'pueden', 'ayudar', 'a', 'prevenir', 'algunas', 'infecciones', 'por', 'este', 'virus', 'que', 'causan', 'verrugas', 'genitales', '.']
78	['B-Reference', 'B-Concept', 'B-Action', 'B-Concept', 'O', 'O', 'B-Concept', 'O', 'O', 'B-Concept', 'O', 'O', 'B-Concept', 'I-Concept', 'O', 'B-Concept', 'O', 'O', 'B-Action', 'O', 'B-Action', 'O', 'B-Concept', 'O', 'O', 'O', 'B-Predicate', 'B-Concept', 'O']	['estas', 'glándulas', 'producen', 'hormonas', 'que', 'son', 'esenciales', 'para', 'la', 'vida', ',', 'incluyendo', 'hormonas', 'sexuales', 'y', 'cortisol', ',', 'que', 'ayuda', 'a', 'responder', 'al', 'estrés', 'y', 'tiene', 'muchas', 'otras', 'funciones', '.']
79	['O', 'B-Concept', 'O', 'O', 'B-Action', 'O', 'O']	['los', 'huracanes', 'pueden', 'causar', 'daños', 'tremendos', '.']
80	['O', 'B-Predicate', 'B-Concept', 'O', 'O', 'B-Concept', 'I-Concept', 'O', 'O', 'B-Concept', 'I-Concept', 'I-Concept', 'O', 'O', 'O', 'O', 'O', 'B-Concept', 'B-Concept', 'O', 'B-Action', 'O', 'B-Concept', 'I-Concept', 'O']	['otro', 'tipo', 'de', 'defecto', 'del', 'tubo', 'neural', 'son', 'las', 'malformaciones', 'de', 'chiari', ',', 'que', 'causa', 'que', 'el', 'tejido', 'cerebral', 'se', 'extienda', 'al', 'canal', 'espinal', '.']
